epoch,loss,reconstruction,contrastive,clustering
151,1.2999498844146729,0.9853318929672241,0.5497553944587708,0.007945919409394264
152,1.2980544567108154,0.9850538969039917,0.5497902631759644,0.007619400043040514
153,1.2967276573181152,0.9849110245704651,0.5512897372245789,0.007232799660414457
154,1.2944226264953613,0.9844515919685364,0.5513151288032532,0.006861379370093346
155,1.2928858995437622,0.9845172762870789,0.5514662861824036,0.006526083219796419
156,1.2918773889541626,0.984340250492096,0.5533474683761597,0.006171683315187693
157,1.289886236190796,0.9839146137237549,0.5535166263580322,0.005841940641403198
158,1.28654944896698,0.9834954738616943,0.551418662071228,0.00546824187040329
159,1.2848559617996216,0.9834821224212646,0.5510466694831848,0.0051694898866117
160,1.2824270725250244,0.9829466342926025,0.550469160079956,0.004848890472203493
161,1.2912037372589111,0.9827007055282593,0.5516037344932556,0.006538357585668564
162,1.2922303676605225,0.9824512004852295,0.5533351302146912,0.006620181258767843
163,1.292536735534668,0.9821472764015198,0.5542090535163879,0.006654269527643919
164,1.2920047044754028,0.9821314811706543,0.5530137419700623,0.006669882219284773
165,1.2909821271896362,0.98178631067276,0.5520685315132141,0.0066283042542636395
166,1.2910237312316895,0.981766939163208,0.5535445213317871,0.006492313928902149
167,1.2898532152175903,0.9815467596054077,0.5528108477592468,0.006375322118401527
168,1.2893770933151245,0.981550931930542,0.5532782673835754,0.006232550833374262
169,1.2872004508972168,0.9812932014465332,0.5516718029975891,0.006009934935718775
170,1.286793828010559,0.9812161922454834,0.5529347658157349,0.005817627068608999
171,1.2865267992019653,0.9811670780181885,0.5548642873764038,0.005581825505942106
172,1.286002278327942,0.9811170697212219,0.556274950504303,0.005346100777387619
173,1.284423589706421,0.9809342622756958,0.5559378266334534,0.005101269576698542
174,1.2816277742385864,0.9807604551315308,0.5530751943588257,0.004863507580012083
175,1.2805702686309814,0.9807522296905518,0.5532689094543457,0.004634683020412922
176,1.2806471586227417,0.9807846546173096,0.5556190013885498,0.004408662207424641
177,1.2794923782348633,0.9807692170143127,0.5558946132659912,0.004153155721724033
178,1.279273271560669,0.9806358814239502,0.5580464005470276,0.003921022638678551
179,1.2782961130142212,0.9803411960601807,0.5589157938957214,0.0036977501586079597
180,1.2762624025344849,0.9803956747055054,0.5566461682319641,0.00350683624856174
181,1.2700774669647217,0.9802566766738892,0.5567502379417419,0.002288695890456438
182,1.269274115562439,0.980039119720459,0.5569314956665039,0.0021534378174692392
183,1.2682551145553589,0.9797971844673157,0.5565655827522278,0.0020346669480204582
184,1.267102837562561,0.9795600175857544,0.5559250712394714,0.0019157236674800515
185,1.2667880058288574,0.9793689250946045,0.5566509962081909,0.00181835878174752
186,1.2660415172576904,0.9791465997695923,0.5565634965896606,0.0017223693430423737
187,1.2665163278579712,0.9788320660591125,0.5589501261711121,0.0016416397411376238
188,1.2647416591644287,0.9785397052764893,0.5566908717155457,0.0015711275627836585
189,1.266034483909607,0.9782979488372803,0.5604507923126221,0.0015020662685856223
190,1.2645834684371948,0.9779301881790161,0.558793306350708,0.0014512301422655582
191,1.2632691860198975,0.9776144623756409,0.5574220418930054,0.0013886684319004416
192,1.263088345527649,0.9774127006530762,0.558031439781189,0.0013318918645381927
193,1.262680172920227,0.9769124984741211,0.558646559715271,0.0012888287892565131
194,1.2621712684631348,0.976591944694519,0.5586983561515808,0.0012460136786103249
195,1.2601407766342163,0.9761192798614502,0.556004524230957,0.00120383664034307
196,1.2607359886169434,0.9758959412574768,0.5579645037651062,0.001171556068584323
197,1.2594835758209229,0.9753473401069641,0.5568946003913879,0.0011377916671335697
198,1.257502794265747,0.974898636341095,0.5541966557502747,0.0011011520400643349
199,1.2582727670669556,0.9745849967002869,0.5565528273582458,0.0010822855401784182
200,1.2580770254135132,0.9741361141204834,0.5573458075523376,0.0010535730980336666
